LOR
-inf
-inf
-732.823570532
-inf
-inf
-628.913915534
-644.093262526
-670.527098168
-724.650192664
-744.440071921
-735.337650892
-734.554646512
-727.470245009
-637.070829531
-686.967223218
-638.558941808
-inf
-723.864710441
-inf
-685.545770189
-inf
-715.664040612
-597.927452028
-inf
-inf
-726.228964547
-738.005525403
-734.061126889
-inf
-695.351465724
-694.380003884
-inf
-inf
-inf
-711.483259253
-716.585640403
-698.84433846
-inf
-737.909194294
-596.305896205
-630.679679559
-683.474093829
-inf
-665.855388994
-inf
-677.948482332
-inf
-678.925331656
-inf
-689.098662368
-691.931690491
-668.222469414
-715.002812858
-711.208256084
-695.253390555
-inf
-inf
-720.363166425
-633.837325779
-693.359874989
-676.865563621
-626.743154958
-inf
-inf
-inf
-inf
-701.765594595
-667.347612278
-inf
-717.939059499
-695.745600238
-inf
-inf
-741.495632942
-672.837916372
-702.569865409
-721.035961617
-724.721767357
-731.709901123
-703.268679886
-inf
-inf
-inf
-738.856575613
-715.06981718
-inf
-inf
-726.969041453
-713.647135321
-674.262070982
-inf
-inf
-663.771764029
-inf
-655.168541599
-inf
-728.556300341
-inf
-inf
-734.252119968
-664.19992812
-inf
-inf
-729.904844309
-668.945856564
-inf
-679.686338164
-702.001685107
-713.730333994
-695.105816889
-744.440071921
-688.178577371
-702.386983533
-631.664529266
-665.447471814
-732.090778106
-inf
-727.710176085
-inf
-708.594339388
-603.198709851
-696.66078036
-inf
-inf
-724.16154135
-602.043858985
-inf
-658.523046177
-inf
-714.975493706
-737.860820709
-687.295957226
-702.392201742
-727.320851534
-605.629392093
-723.238832399
-inf
-691.472108741
-702.190593522
-713.017860678
-644.900067685
-inf
-677.569712474
-696.658043025
-720.089941945
-712.921685707
-652.326074198
-687.455658491
-726.542641334
-623.988641292
-657.647178794
-704.701061494
-691.966053028
-inf
-inf
-647.084436736
-inf
-inf
-672.872377123
-656.907531395
-730.558032325
-696.792788124
-641.214973606
-730.898343161
-inf
-699.262349154
-679.125790455
-731.990637497
-inf
-inf
-686.1803907
-673.93461984
-inf
-653.63854551
-inf
-720.256768209
-667.648422195
-inf
-inf
-inf
-inf
-673.179323588
-inf
-701.562302658
-687.501485909
-669.07952865
-669.135444387
-inf
-inf
-inf
-inf
-inf
-719.803829705
-675.158925989
-620.638243869
-744.440071921
-647.915004371
-inf
-inf
-675.642518338
-626.526532183
-723.479482568
-inf
-701.421836489
-629.822917224
-inf
-680.05926884
-714.266945335
-686.098859419
-inf
-690.147620485
-737.137575498
-705.922616907
-695.717056737
-inf
-662.008349991
-inf
-706.963206951
-690.564644542
-inf
-690.226295864
-inf
-730.358257178
-inf
-inf
-inf
-632.124297897
-689.903167113
-719.744790246
-inf
-inf
-inf
-649.187765101
-inf
-inf
-635.56838609
-inf
-inf
-740.548251623
-inf
-inf
-inf
-inf
-704.556885347
-664.37006928
-inf
-698.978324393
-668.601931895
-671.966016628
-inf
-732.344852627
-inf
-inf
-738.551193963
-666.645226676
-635.149195065
-700.729581973
-656.816643214
-inf
-634.483339923
-667.48370018
-727.15026319
-inf
-inf
-703.824554265
-734.764489237
-inf
-723.03129689
-573.104118023
-inf
-661.923176559
-inf
-640.591960852
-inf
-678.247418293
-695.371869241
-inf
-737.085709591
-inf
-716.210747865
-703.591473694
-669.38597285
-634.592442442
-inf
-inf
-701.476485734
-686.788853653
-715.76762043
-734.165365699
-inf
-729.027821126
-669.320834289
-716.885746157
-723.009522818
-664.148307364
-inf
-inf
-inf
-inf
-716.407440485
-724.269423758
-719.32701999
-inf
-740.913711397
-inf
-inf
-643.448572631
-673.289609712
-inf
-705.661228948
-717.942965116
-704.395952495
-inf
-inf
-725.120081763
-680.347226215
-654.889175445
-721.080885422
-624.18809993
-inf
-645.308427902
-inf
-741.667483199
-680.374533886
-inf
-inf
-727.723021535
-687.866205401
-inf
-743.341459633
-581.134576962
-667.244511359
-736.413574982
-730.17165303
-729.087775222
-702.173670378
-644.765629697
-inf
-inf
-inf
-719.871199118
-739.739591556
-712.537747909
-674.20283738
-inf
-740.033352674
-647.457027098
-685.830780873
-681.634600057
-739.974163803
-739.484244864
-665.645296484
-731.926698417
-743.341459633
-inf
-725.259977682
-714.57300111
-inf
-605.513561677
-inf
-inf
-662.449623886
-676.975599457
-716.607019429
-inf
-726.918394919
-inf
-inf
-693.332135321
-inf
-740.058045287
-744.440071921
-inf
-736.375435446
-688.756954567
-736.19915938
-699.035645794
-630.879127049
-668.473202835
-744.440071921
-727.899834658
-674.243642992
-730.793202525
-inf
-638.805562768
-inf
-681.148122694
-693.787970557
-618.426632442
-651.368993051
-686.370831257
-675.687991033
-717.700016291
-inf
-inf
-741.444339648
-699.731294649
-727.171594514
-677.203832867
-inf
-inf
-580.606985697
-inf
-717.431637147
-inf
-696.354998014
-699.965319462
-inf
-inf
-inf
-inf
-674.277086
-668.091157347
-inf
-inf
-731.482627999
-inf
-inf
-607.705904433
-inf
-711.522077367
-734.866130645
-inf
-674.13803047
-740.136006828
-651.761183966
-709.231791362
-inf
-inf
-731.768534055
-737.416312967
-683.658041411
-722.641280283
-678.116388358
-738.934740385
-inf
-inf
-727.799760363
-681.125338367
-735.857465591
-637.784620787
-inf
-inf
-725.168702529
-601.386312711
-inf
-743.05377756
-inf
-inf
-702.649312863
-675.490379671
-720.08399972
-inf
-inf
-663.736261107
-inf
-652.539681038
-inf
-739.549722793
-709.44708566
-714.146154539
-inf
-674.30886891
-675.787549455
-707.066532302
-649.840859233
-664.027463256
-inf
-683.369277463
-665.126286606
-730.274236237
-inf
-690.653658211
-723.627802079
-711.968700062
-657.018460348
-738.887112336
-680.189061022
-709.535940106
-668.019536561
-673.524515067
-690.544982065
-742.042176649
-743.746924741
-720.155085521
-733.482795124
-708.343133526
-717.436538539
-679.394929118
-700.443173747
-inf
-inf
-695.877036955
-673.899125852
-664.698086157
-684.222194816
-683.676120192
-inf
-685.689935613
-652.103882227
-inf
-662.163298082
-699.429894504
-670.333164592
-699.104111481
-708.69870815
-670.364302893
-683.531104571
-625.660058681
-inf
-717.692131784
-721.16139653
-701.848724103
-720.394371574
-inf
-718.340368962
-inf
-744.440071921
-inf
-719.589483576
-732.390395809
-612.407017809
-721.118162717
-698.557127858
-inf
-716.171265558
-669.720982857
-720.583086478
-695.588882376
-inf
-662.539605854
-inf
-617.029246117
-743.746924741
-719.020245377
-702.815531903
-594.392130833
-728.540062133
-inf
-689.733904025
-inf
-676.974638515
-inf
-inf
-714.399578786
-inf
-733.164110066
-733.560045557
-inf
-inf
-625.205448785
-inf
-738.703499624
-inf
-644.929684142
-708.956042573
-730.031108559
-730.397675224
-701.648541249
-inf
-739.484244864
-640.742628335
-inf
-inf
-inf
-inf
-728.686225829
-736.724502387
-712.77957851
-inf
-inf
-inf
-inf
-740.397020654
-inf
-681.959198705
-610.575843161
-695.75069143
-inf
-716.465069034
-651.423540261
-inf
-inf
-inf
-697.918152056
-inf
-731.235159441
-726.444749617
-711.161186567
-704.192986438
-inf
-inf
-691.976087056
-inf
-592.306682511
-inf
-inf
-601.282817285
-inf
-732.902229479
-701.220553443
-711.275226216
-669.177765605
-inf
-715.273989127
-728.767832372
-inf
-inf
-713.462974849
-inf
-691.451525392
-715.341982263
-715.700360753
-744.440071921
-inf
-709.266568737
-694.971874503
-613.029830076
-681.559638404
-683.665804449
-inf
-743.341459633
-703.801447877
-inf
-739.340205494
-648.500538801
-650.142864304
-729.598544141
-inf
-738.856575613
-693.153483223
-inf
-inf
-inf
-724.884770059
-673.442854035
-721.854371162
-inf
-682.918945816
-635.027916868
-713.732043798
-720.378967567
-inf
-736.741135722
-744.440071921
-738.534710073
-inf
-738.018449654
-645.666524631
-717.55756002
-inf
-729.581950981
-inf
-726.381963189
-inf
-inf
-737.294087454
-586.71595847
-inf
-727.788070631
-inf
-inf
-742.648312452
-inf
-inf
-737.029120046
-719.19135208
-730.906901728
-inf
-682.92580833
-inf
-inf
-inf
-727.195556064
-inf
-725.117443704
-699.050048835
-inf
-686.845093764
-inf
-703.795066233
-648.456441107
-640.111743999
-671.691396382
-704.832161768
-738.918611004
-660.266864634
-678.389223566
-inf
-inf
-675.650820646
-inf
-inf
-inf
-656.327523602
-inf
-719.950717806
-628.585208916
-inf
-660.871960131
-inf
-690.715055995
-733.409643808
-inf
-713.034145406
-668.469016922
-704.104035008
-696.997533252
-inf
-718.353924975
-700.501268514
-inf
-741.606858577
-719.980081582
-inf
-713.469166436
-727.873217984
-736.983617366
-623.238075157
-727.427002744
-730.361364369
-670.96909981
-683.577874755
-730.730605446
-683.058409363
-709.475648101
-inf
-inf
-719.966102077
-665.78356956
-inf
-694.005712302
-inf
-692.47669784
-718.242962046
-inf
-inf
-717.190588549
-635.353975178
-738.72304422
-659.627062007
-inf
-inf
-731.854385451
-680.788892833
-692.987567633
-inf
-693.208972726
-735.76331416
-inf
-679.849997383
-720.929061713
-inf
-714.728124204
-733.03043135
-743.05377756
-725.118251392
-693.150263567
-728.58900353
-724.655798547
-inf
-704.628574012
-585.747027473
-734.227813732
-724.107323289
-inf
-659.162978742
-inf
-701.253691913
-661.585729593
-inf
-674.322165014
-603.025382965
-702.008359025
-711.667887511
-740.191576679
-708.700450497
-674.536796613
-inf
-inf
-inf
-721.685376834
-743.746924741
-inf
-679.804837281
-inf
-inf
-inf
-inf
-723.291768755
-inf
-728.525632318
-740.397020654
-666.698738875
-583.341701368
-inf
-658.945282658
-inf
-inf
-721.368009993
-639.692778809
-inf
-inf
-729.995264408
-inf
-735.265462359
-668.212305878
-inf
-inf
-679.149638562
-678.0497676
-732.019351713
-672.631596273
-646.691567284
-721.415515049
-668.191674017
-inf
-657.090762373
-687.972430699
-740.205965417
-681.455966958
-738.918611004
-692.171339972
-675.698783804
-702.452043288
-inf
-668.560830309
-714.473578992
-743.746924741
-581.066964174
-inf
-690.620235633
-inf
-733.639598788
-707.014716301
-672.200477021
-inf
-inf
-724.806662219
-inf
-711.867060863
-inf
-682.731438127
-717.704484233
-inf
-720.830405825
-inf
-677.600277736
-677.325931992
-722.216226104
-731.76740144
-inf
-inf
-664.665999295
-inf
-inf
-inf
-inf
-737.228515188
-690.88000514
-inf
-inf
-inf
-695.266090511
-inf
-683.888298265
-644.427776852
-inf
-inf
-727.78784903
