LOR
-214.525773449
-250.770297988
-307.965394416
-302.310102716
-249.381542024
-246.830865413
-219.250223839
-227.721307708
-223.72604583
-243.440423696
-215.16592609
-283.122391641
-263.466040765
-280.169427707
-296.064882874
-256.010009854
-193.845213087
-256.565787635
-213.684644457
-304.521042386
-248.515836265
-223.319120729
-308.888930358
-294.891419098
-222.643081396
-255.888218194
-222.974851631
-278.928935721
-261.348282799
-217.533516353
-225.320395075
-247.471592762
-272.115333871
-248.019644429
-284.90906484
-219.150811592
-249.569104047
-267.873198858
-216.627126263
-215.979977399
-267.95505824
-205.336434322
-241.933263147
-251.549875444
-223.319564107
-270.945642332
-290.880683779
-264.745007301
-228.052252183
-258.88417544
-228.103640149
-214.023034957
-251.875879714
-233.573985652
-277.945613954
-187.906844622
-235.891288071
-231.969082585
-301.165279213
-260.399220926
-253.185820484
-267.133864378
-262.893264931
-199.94650094
-249.20610443
-254.393143318
-243.019635858
-304.517436845
-225.00663551
-273.030808729
-244.168407292
-255.687172462
-239.755657473
-296.64899811
-234.845476786
-295.565421114
-277.650820879
-227.568613631
-254.557341137
-260.815807857
-243.9235025
-270.589172048
-233.525314637
-273.502292527
-201.925580524
-238.552995392
-237.010387724
-236.321521853
-226.850307947
-260.848385171
-238.366794569
-217.94164172
-235.134973238
-300.279444766
-273.211104454
-246.756715625
-294.143123185
-224.859095867
-269.99599882
-279.590574534
-265.484748602
-274.408037934
-259.910717731
-226.480170847
-272.759781256
-165.193880902
-285.48922115
-191.885865414
-220.3694557
-293.890799695
-290.422002775
-250.393286057
-178.24244904
-236.289812852
-265.997490998
-265.263001664
-236.217776011
-274.071361018
-208.978180107
-292.393252948
-241.312345479
-255.287469349
-260.962072899
-229.844344401
-260.841014791
-260.43292589
-258.158662001
-258.74702279
-250.269069275
-255.332209039
-241.600961326
-242.625364879
-222.828731007
-251.057348324
-279.011355922
-200.13877435
-294.649280375
-251.551334296
-341.031596515
-239.509595867
-227.737437789
-237.445026533
-231.464614698
-199.915968603
-230.52233224
-289.066333236
-256.569305938
-289.872864335
-224.623935991
-318.107477713
