LOR
-0.0869918315492
-0.140767595593
-0.0880182482882
-0.497468882094
0.00614902065534
-0.283115269513
-0.0165343129328
0.104582902351
-0.420938691177
-0.703810759567
-0.450548556479
-0.00193564146259
-0.15363833917
0.0845485595705
-0.0913673118961
-0.219427827855
-0.640127659482
-3.04105384029
-0.67759762308
-1.31729782664
0.0170667179027
-1.66819089629
-0.331586612131
-0.249561141588
-2.62068544737
-1.14015816049
-0.223087810202
-0.320505447278
0.227704876752
-0.17083835636
0.0114160813521
-0.167155976472
-0.564630037733
0.171698932196
-0.851472192254
-0.4758009615
-0.852800616263
-0.740662539311
-1.38272590582
-0.0978564484727
-0.497804392422
-0.162566047498
-0.668757933421
0.188727077429
-0.188985155148
0.170021367032
-0.0549987842492
-2.06028113022
-1.35573941564
-0.166823627232
0.178433714123
-0.0187689192868
-0.362208511286
-0.108051019538
-1.30097357774
-0.0725057864079
-0.583990401274
-0.851478507526
-2.28272890835
-1.07547658965
-0.12831000477
-0.176816610197
-0.443855967793
0.0895985658374
-0.0326864367169
-1.35324385293
0.298724445278
0.609936387654
0.0539575307433
-0.0300114173195
-0.147327122367
-0.297670633451
-0.645419304094
-0.251285921547
0.0909630336425
-0.465197188094
-1.48799907439
-0.833490094549
-0.25473408454
-0.104577346335
-0.133958844905
-0.110863414532
-1.73272387023
0.0860847886548
-3.49635419978
-0.452342086117
-0.772219260802
-0.168923984612
-1.88781119579
-0.243654061535
-0.0414390550932
-0.882956007695
0.494367145296
-0.252246393451
-0.312365301076
-0.760694816063
-0.137663062095
-0.548378274271
-0.464920985861
0.110707080152
0.0216609655908
0.202954419009
-0.209466115494
-1.31781256147
0.080728712667
0.146145471706
-0.640240665766
-0.503184465001
-0.186727693879
-0.30464047934
-0.564086779424
0.0140891313609
-0.13698810806
-1.09603576009
-0.549517687025
-0.938180102756
-0.00602326488478
-0.657396923169
-0.340775634259
-0.124567659809
-0.108258381649
-0.740396559177
-0.231880822692
-0.0251640953932
-0.123333833319
-0.29646946887
-0.550163282662
-0.320426409328
0.157577596125
-0.412548521804
-1.29914963761
-0.473988217378
-0.91650769434
-0.0894510743535
-0.226636324879
-0.357087244426
-1.02180374011
-0.218841838715
-0.234043222982
-1.22465887521
-0.639538311719
0.0154133607741
-1.21851874657
-0.488448018717
-0.0549484799353
0.025414449158
-0.536514768945
-0.132411084576
0.0157739730197
-0.389467697073
-0.601748504987
0.0132276469589
-0.394652948487
-0.257843336403
-0.214706991775
-1.02378028704
-1.22628350037
-1.36294600428
-0.799242219334
-1.09726610799
-0.169136671226
-0.0203094538378
-0.596097292068
-0.320489920562
-0.440106281436
0.1275007123
-0.244246593392
-0.385969999935
-0.627510794973
-0.377473662441
-0.133091848392
-0.179631952521
0.168529157944
-0.655943387072
-0.351198519311
-0.6648291104
-0.13453564509
-0.534898855285
-0.253903547822
0.00968948517186
-1.39873411511
-0.333801392981
-0.222888447928
-0.0404646143523
0.157414081588
-0.12050823716
-0.5602685969
-0.36490465197
-0.723051354113
-1.89753669349
-1.09332429193
-0.201412442445
-0.552076448872
0.13542215622
-0.547697980485
-0.298163048329
-0.747527704057
-0.149945856775
-0.777468967232
-0.503234079727
-0.122512152108
0.0623527182878
-0.233217587659
-0.488537746425
0.100776005622
-0.463477295953
-0.195363192656
0.00193968312489
-0.242915093861
-0.0136049938761
-0.551970812467
-0.374764072639
-0.243319368026
-0.039196867182
-1.14456538078
0.11859218773
-0.0121143281257
-1.26231605483
-0.337982951472
-0.143941804379
-0.252439783078
-0.0729857713368
-0.891352052561
-0.463156124092
-0.584179859833
-0.0161462995915
-0.638680924569
0.152179279378
-0.262183768339
-0.477825372877
-0.811260922012
-0.305394075544
0.0312112268728
