LOR
-9.49910872633
-20.4950943801
-17.6822187843
-14.5111057385
-17.1862503395
-9.59403592347
-26.219307445
-22.6118409926
-17.6636902425
-12.7642724052
-11.8022505641
-12.5607325332
-20.6533332302
-25.480953587
-33.0241855504
-17.4757204963
-6.72158267078
-27.1160248267
-14.6311585867
-10.6410441851
-14.2188942588
-25.8701400231
-25.963181752
-14.5154640898
-15.2460846731
-16.0997415094
-13.4590642301
-9.87012579042
-4.73396707387
-16.3244756366
-12.1870576615
-9.33472467894
-19.9680167172
-19.9162776222
-14.0422434735
-20.627898269
-16.6382663311
-20.0068391461
-20.9151520005
-9.71953924388
-5.11033583416
-14.6494119949
-17.4255460759
-18.1983821612
-6.71733699315
-22.2766934978
-18.1076120793
-11.5769911576
-17.7569119025
-4.80090835595
-14.6696008203
-12.1518254497
-19.3086283284
-22.8755917385
-14.1096083753
-11.8053595967
-14.3956318863
-25.7869257049
-10.7572197889
-8.33563651218
-17.3572734168
-13.3365427631
-25.3676962137
-11.9931658052
-17.246949246
-15.9759968085
-11.2268135806
-24.7082606333
-12.0018234546
-19.6811341484
-11.7855792154
-13.317292985
-5.62529487129
-16.7430961533
-14.8064234087
-8.42116114763
-9.92220082492
-7.18331964063
-4.19477278848
-17.2470521015
-6.60400854146
-14.8362239206
-15.7512925533
-26.5112487746
-17.6501670677
-5.23499403726
-13.9658119265
-10.7636680965
-5.96133759462
-14.7585119899
-13.0969307553
-20.4714928387
-20.4504050323
-15.4381887733
-9.86400657233
-9.3158582403
-18.7933349072
-9.61162210661
-12.2372698421
-7.38983423301
-19.5428337162
-3.95839477523
-21.1494978306
-15.7665767973
-11.1066242453
-15.0588385745
-15.7471650147
-16.7820377094
-13.7432593805
-20.6178911541
-15.219735004
-11.4729784819
-12.6506352748
-18.5290527069
-10.0043318889
-27.9059951625
-18.0677253971
-13.5657313853
-10.2732287562
-19.6458157188
-8.14425661769
-16.9707568401
-15.1937122523
-12.4112270573
-12.6558155773
-16.55948781
-12.6456832984
-12.2014430634
-20.7568852556
-22.3857245384
-7.24548434101
-13.7550210371
-18.9165114377
-19.9128086603
-19.7315213445
-12.0143067406
-11.591446789
-18.3367112533
